BagAction,39020024848551_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024848551_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025219877_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025219877_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025220453_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025220453_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025220578_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025220578_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024827746_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024827746_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024828249_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024828249_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955157_PRESRV_BAG,2012-04-05 10:05:40,3,
BagAction,39020025955157_ACCESS_BAG,2012-03-20 12:16:55,3,
BagAction,39020024828298_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024828298_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019064974_PRESRV_BAG,2012-04-05 10:05:40,3,
BagAction,32882019064974_ACCESS_BAG,2012-03-20 12:16:55,3,
BagAction,39020024820428_PRESRV_BAG,2012-03-20 12:16:55,3,
BagAction,39020024820428_ACCESS_BAG,2012-05-23 12:23:03,3,
BagAction,39020024820428_ACCESS_BAG,2012-06-14 15:17:04,4,
BagAction,39020024828348_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024828348_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019066748_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882019066748_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025954879_PRESRV_BAG,2012-03-20 12:16:55,3,
BagAction,39020024827811_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024827811_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024827829_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024827829_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024827936_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024827936_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024820105_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024820105_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024820220_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024820220_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955231_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025955231_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955249_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025955249_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955033_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025955033_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019071060_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882019071060_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019285959_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882019285959_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019263022_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882019263022_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020024820576_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020024820576_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882019291197_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882019291197_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955447_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025955447_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025955413_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,39020025955413_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,32882013297109_PRESRV_BAG,2012-04-03 11:14:48,3,
BagAction,32882013297109_ACCESS_BAG,2012-03-20 12:16:55,3,
BagAction,32882013304327_PRESRV_BAG,2012-05-23 12:23:03,3,
BagAction,32882013304327_ACCESS_BAG,2012-04-03 11:14:48,3,
BagAction,32882013304327_ACCESS_BAG,2012-05-09 16:53:56,4,
BagAction,32882013510204_ACCESS_BAG,2011-07-05 12:44:15,3,
BagAction,32882013510204_ACCESS_BAG,2011-07-05 16:05:14,4,
BagAction,39020025954606_ACCESS_BAG,2011-07-21 12:41:00,3,
BagAction,39020025954606_ACCESS_BAG,2011-07-21 13:02:54,4,
BagAction,lac0004_r21_sg1,2011-06-16 13:36:10,3,
BagAction,lac0004_r21_sg1,2011-06-16 13:36:47,4,
BagAction,lac0004_r21_sg2,2011-06-16 13:36:10,3,
BagAction,lac0004_r21_sg2,2011-06-16 13:36:47,4,
BagAction,lac0004_r21_sg3,2011-06-16 13:36:10,3,
BagAction,lac0004_r21_sg3,2011-06-16 13:36:47,4,
BagAction,lac0004_r8_sg15,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg15,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg16,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg16,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg17,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg17,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg18,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg18,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg19,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg19,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg2,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg2,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg3,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg3,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg4,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg4,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg5,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg5,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg7,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg7,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg8,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg8,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg9,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg9,2011-06-14 16:50:44,4,
BagAction,lac0004_r31_sg3,2011-06-14 16:50:15,3,
BagAction,lac0004_r31_sg3,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg1,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg1,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg10,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg10,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg11,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg11,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg12,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg12,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg13,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg13,2011-06-14 16:50:44,4,
BagAction,lac0004_r8_sg14,2011-06-14 16:50:15,3,
BagAction,lac0004_r8_sg14,2011-06-14 16:50:44,4,
BagAction,lac0004_r31_sg2,2011-06-14 16:50:15,3,
BagAction,lac0004_r31_sg2,2011-06-14 16:50:44,4,
BagAction,lac0004_r18_sg79,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg79,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg101,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg101,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg102,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg102,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg103,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg103,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg11,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg11,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg12,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg12,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg13,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg13,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg14,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg14,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg15,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg15,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg16,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg16,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg17,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg17,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg18,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg18,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg19,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg19,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg2,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg2,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg20,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg20,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg21,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg21,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg22,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg22,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg23,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg23,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg24,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg24,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg25,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg25,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg26,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg26,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg27,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg27,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg28,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg28,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg29,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg29,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg3,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg3,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg30,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg30,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg31,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg31,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg32,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg32,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg33,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg33,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg34,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg34,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg35,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg35,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg36,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg36,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg37,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg37,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg38,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg38,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg39,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg39,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg4,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg4,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg40,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg40,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg41,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg41,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg42,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg42,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg43,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg43,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg44,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg44,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg45,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg45,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg46,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg46,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg47,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg47,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg49,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg49,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg5,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg5,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg50,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg50,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg51,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg51,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg52,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg52,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg53,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg53,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg54,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg54,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg55,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg55,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg56,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg56,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg57,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg57,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg58,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg58,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg59,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg59,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg6,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg6,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg60,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg60,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg61,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg61,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg62,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg62,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg63,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg63,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg64,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg64,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg65,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg65,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg66,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg66,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg67,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg67,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg68,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg68,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg69,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg69,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg7,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg7,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg70,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg70,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg71,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg71,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg72,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg72,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg73,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg73,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg74,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg74,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg75,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg75,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg76,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg76,2011-06-13 09:46:22,4,
BagAction,lac0004_r18_sg77,2011-06-13 09:41:44,3,
BagAction,lac0004_r18_sg77,2011-06-13 09:46:22,4,
BagAction,39020024819966_PRESRV_BAG,2011-06-07 17:04:56,3,
BagAction,32882013319358_ACCESS_BAG,2011-06-09 10:06:14,3,
BagAction,32882013319358_ACCESS_BAG,2011-06-09 10:15:38,4,
BagAction,39020024827670_PRESRV_BAG,2011-06-09 10:06:14,3,
BagAction,39020024827670_ACCESS_BAG,2011-07-21 12:41:00,3,
BagAction,39020024827670_ACCESS_BAG,2011-07-21 13:02:54,4,
BagAction,lac0004_r7_sg7,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg7,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg8,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg8,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg9,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg9,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg3,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg3,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg4,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg4,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg15,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg15,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg16,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg16,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg2,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg2,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg10,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg10,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg8,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg8,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg9,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg9,2011-06-07 13:49:42,4,
BagAction,lac0004_r7_sg1,2011-06-07 10:00:00,3,
BagAction,lac0004_r7_sg1,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg4,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg4,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg16,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg16,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg2,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg2,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg12,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg12,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg1,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg1,2011-06-07 13:49:42,4,
BagAction,lac0004_r6_sg10,2011-06-07 10:00:00,3,
BagAction,lac0004_r6_sg10,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg3,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg3,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg6,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg6,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg14,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg14,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg15,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg15,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg2,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg2,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg10,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg10,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg11,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg11,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg8,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg8,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg9,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg9,2011-06-07 13:49:42,4,
BagAction,lac0004_r5_sg1,2011-06-07 10:00:00,3,
BagAction,lac0004_r5_sg1,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg4,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg4,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg21,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg21,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg22,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg22,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg23,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg23,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg18,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg18,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg19,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg19,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg15,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg15,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg16,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg16,2011-06-07 13:49:42,4,
BagAction,lac0004_r4_sg17,2011-06-07 10:00:00,3,
BagAction,lac0004_r4_sg17,2011-06-07 13:49:42,4,
